Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
278,179,Maple Leaf Foods(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MFI-T,25822,-50,4968845,-5,2996795,-2,1595,21000,Food Processing,-99,0,236612,1230,0
124,93,Rona Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RON-T,143221,4,4799865,3,2975077,8,1854,22000,Specialty Stores,-31,0,218176,6510,0
962,945,Progress Energy Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PRQ-T,-62438,14,460833,36,2932459,19,2729,112,Oil and Gas Producers,-17,0,4114580,-557482,0
154,123,Manitoba Telecom Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MBT-T,99700,-2,1786600,-2,2875300,-1,1851,5418,Telephone Utilities,-31,0,329753,18402,0
108,132,Quadra FNX Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=QUX-T,172456,114,924626,116,2834080,127,3189,806,Metal Mines,24,0,1147179,213965,0
112,991,West Fraser Timber Co.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WFT-T,166200,149,2834700,21,2815000,0,2006,7300,Forestry,879,0,388315,22767,0
102,82,Pembina Pipeline Corporation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PPL-T,186700,15,1255291,55,2806408,9,3605,427,Pipelines,-20,0,2939792,437237,0
115,942,Canfor Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CFP-T,161300,357,2415400,15,2778300,4,1584,4690,Forestry,827,0,515011,34392,0
153,92,AltaGas Ltd.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ALA-T,101262,-28,1354052,7,2751692,5,1791,810,Oil and Gas Producers,-61,0,1671669,125015,0
196,951,Cogeco Inc.(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CGO-T,56264,171,1322682,4,2744656,3,523,2625,Cable,755,0,503879,21434,0
104,983,New Gold Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NGD-T,176954,182,533708,47,2738914,5,3863,1146,Precious Metals,879,0,465714,154410,0
116,986,Cogeco Cable(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCA-T,157303,161,1282364,5,2702819,3,1738,2463,Cable,870,0,520651,63866,0
907,944,Chartwell Seniors Housing REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSH.UN-T,-26337,63,716986,9,2676767,3,1150,14300,Medical Services,37,0,50139,-1842,0
76,94,Silver Wheaton(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SLW-T,290093,146,441482,84,2635069,18,13752,25,Precious Metals,18,1,17659280,11603720,0
123,90,CAE Inc.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAE-T,144500,-28,1528900,-8,2621900,-2,2545,7000,Transportation Equipment & Components,-33,0,218414,20643,0
110,953,Transcontinental Inc.(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TCL.A-T,173400,312,2092300,-4,2594700,3,1240,10500,Publishing & Printing,843,0,199267,16514,0
146,77,Vermilion Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VET-T,111263,-40,750031,8,2581716,24,4113,428,Oil and Gas Producers,-69,0,1752409,259960,0
23,949,Athabasca Oil Sands(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATH-T,1477443,2053,14459,464,2566822,187,6020,120,Oil and Gas Producers,926,102,120492,12312025,1
118,70,Sears Canada(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SCC-T,149800,-36,4957800,-5,2509800,-26,2075,31470,Department Stores,-48,0,157541,4760,0
46,57,Tim Hortons(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=THI-T,623959,111,2554706,4,2481516,18,7201,2325,Food Services,11,0,1098798,268369,0
103,972,Astral Media(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ACM.A-T,185142,214,960959,6,2477552,3,1793,2800,Entertainment Services,869,0,343200,66122,0
950,152,Superior Plus(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPB-T,-47000,-169,3446700,62,2449600,8,1193,4400,Wholesale Distributors,-798,0,783341,-10682,0
139,180,DundeeWealth Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DW.PR.A-T,118710,130,1062200,32,2419651,10, ,1008,Investment Companies and Funds,41,0,1053770,117768,0
186,289,CAP REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAR.UN-T,63321,303,335319,4,2353420,3,1323,734,Property Management & Investment,103,0,456838,86268,0
176,162,Boardwalk REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BEI.UN-T,71729,16,416110,0,2326802,-2,2160,1500,Property Management & Investment,-14,0,277407,47819,0
140,934,Thompson Creek Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TCM-T,113700,303,604800,61,2317700,72,2412,928,Metal Mines,794,0,651724,122522,0
275,311,Dundee REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=D.UN-T,26990,101,280929,45,2316824,74,1492,275,Property Management & Investment,36,0,1021560,98145,0
155,103,Toromont Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TIH-T,98650,-18,2354145,29,2269238,66,2373,3800,Wholesale Distributors,-52,0,619512,25961,0
129,862,Niko Resources(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NKO-T,118788,709,361253,250,2246455,24,5505,17,Oil and Gas Producers,733,0,21250176,6987529,0
136,99,Ensign Energy Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ESI-T,121426,-3,1371289,20,2244220,6,2303,7355,Oil and Gas Field Services,-37,0,186443,16509,0
172,131,Franco-Nevada Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FNV-T,74244,-8,263051,24,2233628,11,3809,20,Precious Metals,-41,0,13152550,3712200,0
944,846,Daylight Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DAY-T,-45050,-91,695430,77,2193568,27,2170,252,Oil and Gas Producers,-98,0,2759643,-178770,0
175,111,HudBay Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HBM-T,72985,-35,787141,-5,2173086,7,2685,1315,Integrated Mines,-64,0,598586,55502,0
113,105,Canadian REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=REF.UN-T,164929,40,329270,0,2164585,0,2072,160,Property Management & Investment,-8,1,2057938,1030806,0
680,598,Eurogas Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EUG-T,-3775,-20,19876,1229,2149938,81,131,25,Oil and Gas Producers,-82,0,795040,-151000,0
126,102,Dorel Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DII.B-T,127853,19,2312986,8,2095960,5,1127,4500,Misc. Consumer Products,-24,0,513997,28412,0
273,195,Aecon Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ARE-T,27308,-38,2817361,24,2090838,24,559,9000,Contractors,-78,0,313040,3034,0
347,274,BAM Investments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BNB-X,14930,-20,39155,4,2076347,49,1267,0,Investment Companies and Funds,-73,0,#DIV/0!,#DIV/0!,0
143,149,Pan American Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PAA-T,112573,82,648946,42,2072608,12,4412,7138,Precious Metals,6,0,90914,15771,0
871,829,Osisko Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OSK-T,-19481,6,5470,86,2064266,54,5543,543,Precious Metals,-42,-4,10074,-35877,0
974,984,Homburg Invest(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HII.A-T,-88054,80,171198,-46,2062881,-37,83,0,Property Management & Investment,10,-1,#DIV/0!,#DIV/0!,0
131,928,Corus Entertainment(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CJR.B-T,126734,324,838019,6,2059255,10,1580,1768,Entertainment Services,797,0,473993,71682,0
218,228,Morguard Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MRC-T,44552,47,384429,3,2057911,0,629,1280,Property Management & Investment,10,0,300335,34806,0
109,137,Baytex Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BTE-T,177631,103,1024219,22,2047212,9,5300,200,Oil and Gas Producers,28,0,5121095,888155,0
232,233,Cominar REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CUF.UN-T,36670,26,284290,8,1985900,8,1306,210,Property Management & Investment,1,0,1353762,174619,0
371,314,Enbridge Income Fund Holdings(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ENF-T,12600,-3,328500,4,1975500,3,627,294,Pipelines,-57,0,1117347,42857,0
133,88,Keyera Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KEY-T,125046,-17,1942468,26,1972004,19,2457,543,Oil and Gas Producers,-45,0,3577289,230287,0
185,374,Primaris Retail REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PMZ.UN-T,65460,882,323061,18,1967834,6,1344,450,Property Management & Investment,189,0,717913,145467,0
956,916,MI Developments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MIM.A-T,-52012,-23,328875,-10,1944328,1,1265,2729,Property Management & Investment,-40,0,120511,-19059,0
170,134,Mullen Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MTL-T,79100,-13,1059186,4,1941014,1,1331,2277,Transportation,-36,0,465167,34739,0
540,211,Northland Power(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NPI-T,1418,-96,263674,24,1898864,12,1577,260,Electrical Utilities,-329,0,1014131,5454,0
941,957,Advantage Oil & Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AAV-T,-44208,49,369882,-9,1842571,-4,1109,128,Oil and Gas Producers,16,0,2889703,-345375,0
160,913,Linamar Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LNR-T,88384,288,2232662,33,1807582,16,1317,13166,Transportation Equipment & Components,753,0,169578,6713,0
120,884,InnVest REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=INN.UN-T,147457,577,623405,1,1800033,-8,604,8000,Lodging,764,0,77926,18432,0
853, ,Legacy Oil + Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LEG-T,-16720,-66,211085,345,1766510,147,1978,30,Oil and Gas Producers,,0,7036167,-557333,0
158,155,Open Text Corp.(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OTC-T,87554,54,912023,16,1714024,14,2273,3861,Computer Software & Processing,-3,0,236214,22677,0
885,978,Lions Gate Entertainment(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LGF-N,-19478,89,1585291,8,1704457,2,736,497,Entertainment Services,93,0,3189720,-39191,0
208,144,Extendicare REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EXE.UN-T,51687,-33,2078389,-5,1698010,2,762,38000,Medical Services,-64,0,54694,1360,0
998,631,Catalyst Paper(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CTL-T,-396900,-8920,1258700,-5,1696200,-19,90,1803,Forestry,-367,0,698114,-220133,0
932,237,Connacher Oil and Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLL-T,-38798,-248,615943,15,1683998,-3,595,265,Oil and Gas Producers,-695,0,2324313,-146408,0
274,756,China Gold Int'l Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CGG-T,26227,381,133265,64,1655623,848,2151,1018,Precious Metals,482,0,130909,25763,0
151,336,TransForce Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TFI-T,104592,857,2044192,10,1623606,6,1197,13900,Transportation,185,0,147064,7525,0
177,202,CCL Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCL.B-T,71137,69,1193393,-1,1622411,-1,986,5800,Packaging & Containers,25,0,205757,12265,0
293,955,Harry Winston Diamond(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HW-T,21669,130,624449,51,1617512,8,911,70,Precious Metals,662,0,8920700,309557,0
349,338,Crombie REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CRR.UN-T,14663,36,217343,5,1614060,11,450,345,Property Management & Investment,-11,0,629980,42501,0
254,347,NAL Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NAE-T,32410,252,515972,36,1612864,0,1907,350,Oil and Gas Producers,93,0,1474206,92600,0
832,440,NuVista Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NVA-T,-13989,-665,365341,9,1597068,3,821,159,Oil and Gas Producers,-392,0,2297742,-87981,0
262,169,CPI Preferred Equity(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CZP.PR.A-T,30500,-47,534200,-9,1583800,-5, ,259,Electrical Utilities,-93,0,2062548,117761,0
263,203,Capital Power Income LP(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CPA.UN-T,30500,-47,534200,-9,1583800,-5,1002,0,Electrical Utilities,-60,0,#DIV/0!,#DIV/0!,0
193,210,Torstar Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TS.B-T,60906,71,1454198,1,1573199,-4,966,6600,Publishing & Printing,17,0,220333,9228,0
971,841,Trinidad Drilling(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TDG-T,-82133,-266,649973,14,1538593,-5,12090,3000,Oil and Gas Field Services,-130,0,216658,-27378,0
197,133,Cott Corp.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BCB-T,54700,-33,1802300,13,1529200,75,848,3957,Food Processing,-64,0,455471,13824,0
135,87,PEYTO Exploration & Develop.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PEY-T,121838,-20,319426,17,1454575,16,2438,32,Oil and Gas Producers,-48,0,9982063,3807438,0
117,718,Trican Well Service(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TCW-T,151617,1881,1482171,80,1450722,41,2913,4099,Oil and Gas Field Services,601,0,361593,36989,0
903,970,Brookfield Investments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BRN.PR.A-X,-24000,82,48000,285,1448000,28, , ,Management & Diversified,67,-1,#VALUE!,#VALUE!,0
305,198,GMP Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GMP-T,20473,-53,440736,28,1441612,26,884,815,Investment Houses,-107,0,540780,25120,0
179,960,Russel Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RUS-T,69700,176,2178200,10,1437100,0,1374,2430,Wholesale Distributors,781,0,896379,28683,0
996,958,Provident Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PVE-T,-335095,-276,1751457,7,1399804,-45,2126,200,Oil and Gas Producers,-38,0,8757285,-1675475,0
68,150,Centerra Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CG-T,322640,435,847158,23,1396672,30,4680,3049,Precious Metals,82,0,277848,105818,0
995,713,Compton Petroleum(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CMT-T,-330854,-3872,267236,-20,1382514,-31,116,111,Oil and Gas Producers,-282,-1,2407532,-2980667,0
984,961,Paramount Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=POU-T,-122468,-25,197427,15,1377224,25,2377,215,Oil and Gas Producers,-23,-1,918265,-569619,0
268,218,Morguard REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MRT.UN-T,29339,-9,221126,8,1372725,7,836,15,Property Management & Investment,-50,0,14741733,1955933,0
221,116,MDA Ltd.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MDA-T,40700,-62,697938,27,1371834,5,2076,2200,Computer Software & Processing,-105,0,317245,18500,0
87,997,Just Energy Group(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=JE-T,231496,121,2301464,304,1353095,153,1842,702,Gas Utilities,910,0,3278439,329766,0
157,173,Stantec Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=STN-T,93595,67,1523304,0,1323508,18,1269,10700,Consulting,16,0,142365,8747,0
777,742,Pacific & Western Credit(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PWC-T,-8074,18,62290,-21,1322732,-6,43,60,Finance and Leasing,-35,0,1038167,-134567,0
96,114,Gildan Activewear(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GIL-T,198245,108,1312715,26,1321192,23,3465,28000,Clothing and Textiles,18,0,46883,7080,0
26,911,Heritage Oil(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HOC-T,1222985,3208,10708,148,1311905,136,1886,132,Oil and Gas Producers,885,114,81121,9265038,1
141,148,Dollarama Inc.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DOL-T,116827,57,1420248,8,1311131,-1,2108,13500,Misc. Consumer Products,7,0,105204,8654,0
188,178,Cineplex Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CGX-T,62956,20,1011316,5,1291668,-2,1271,10000,Entertainment Services,-10,0,101132,6296,0
960,925,TimberWest Forest(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TWF.UN-T,-60200,-8,268100,78,1275900,1,378,80,Forestry,-35,0,3351250,-752500,0
202,483,Westaim Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WED-T,54170,   n/m ,292557,   n/m ,1270426,1651,319,500,Misc. Industrial Products,281,0,585114,108340,0
65,793,Silver Standard Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SSO-T,346239,2468,117608,879,1262017,61,2215,750,Precious Metals,728,3,156811,461652,0
321,282,Allied Properties REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AP.UN-T,18540,14,184467,21,1258511,9,907, ,Property Management & Investment,-39,0,#VALUE!,#VALUE!,0
290,243,Boralex Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BLX-T,23100,-5,205323,7,1233271,86,306,350,Electrical Utilities,-47,0,586637,66000,0
149,95,ShawCor Ltd.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SCL.A-T,105390,-20,1041363,-12,1231182,4,2339,5449,Oil and Gas Field Services,-54,0,191111,19341,0
965,902,Detour Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DGC-T,-72699,-98,3482,195,1230264,180,2435,31,Precious Metals,-63,-21,112323,-2345129,0
132,130,Chorus Aviation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CHR.B-T,125818,36,1486789,1,1211877,-4, ,5000,Transportation,-2,0,297358,25164,0
292,265,Arbor Memorial Services(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ABO.B-T,22803,12,301095,13,1208619,6,264,2473,Other Services,-27,0,121753,9221,0
184,163,Transat A.T.(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TRZ.B-T,65607,6,3517678,-3,1189458,5,619,5947,Transportation,-21,0,591505,11032,0
563,553,HOMEQ Corporation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HEQ-T,123,107,48060,-2,1183750,16,94,76,Finance and Leasing,-10,0,632368,1618,0
359,922,FirstService Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FSV-T,13564,130,1984214,16,1129541,12,911,20000,Other Services,563,0,99211,678,0
395,463,Eastern Platinum Ltd.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ELR-T,9777,700,156797,39,1126975,59,1606,1500,Precious Metals,68,0,104531,6518,0
788,447,Lake Shore Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LSG-T,-8739,-509,1019,114,1124318,10,1577,407,Precious Metals,-341,-9,2504,-21472,0
